Ti.TiO2-IrO2 (50.50)/1	
8.86999988555908	666.666687011719
8.88000011444092	706.666687011719
8.89000034332275	646.666687011719
8.89999961853027	720
8.90999984741211	640
8.92000007629395	593.333312988281
8.93000030517578	680
8.9399995803833	660
8.94999980926514	660
8.96000003814697	760
8.97000026702881	586.666687011719
8.97999954223633	740
8.98999977111816	626.666687011719
9	746.666687011719
9.01000022888184	646.666687011719
9.02000045776367	566.666687011719
9.02999973297119	746.666687011719
9.03999996185303	786.666687011719
9.05000019073486	666.666687011719
9.0600004196167	746.666687011719
9.06999969482422	753.333312988281
9.07999992370605	760
9.09000015258789	726.666687011719
9.10000038146973	673.333312988281
9.10999965667725	700
9.11999988555908	720
9.13000011444092	733.333312988281
9.14000034332275	726.666687011719
9.14999961853027	580
9.15999984741211	740
9.17000007629395	620
9.18000030517578	740
9.1899995803833	700
9.19999980926514	566.666687011719
9.21000003814697	613.333312988281
9.22000026702881	733.333312988281
9.22999954223633	653.333312988281
9.23999977111816	686.666687011719
9.25	773.333312988281
9.26000022888184	653.333312988281
9.27000045776367	660
9.27999973297119	646.666687011719
9.28999996185303	613.333312988281
9.30000019073486	686.666687011719
9.3100004196167	693.333312988281
9.31999969482422	560
9.32999992370605	593.333312988281
9.34000015258789	733.333312988281
9.35000038146973	633.333312988281
9.35999965667725	620
9.36999988555908	586.666687011719
9.38000011444092	653.333312988281
9.39000034332275	660
9.39999961853027	653.333312988281
9.40999984741211	726.666687011719
9.42000007629395	700
9.43000030517578	686.666687011719
9.4399995803833	673.333312988281
9.44999980926514	680
9.46000003814697	613.333312988281
9.47000026702881	566.666687011719
9.47999954223633	553.333312988281
9.48999977111816	680
9.5	720
9.51000022888184	573.333312988281
9.52000045776367	573.333312988281
9.52999973297119	613.333312988281
9.53999996185303	566.666687011719
9.55000019073486	653.333312988281
9.5600004196167	660
9.56999969482422	673.333312988281
9.57999992370605	660
9.59000015258789	640
9.60000038146973	720
9.60999965667725	753.333312988281
9.61999988555908	640
9.63000011444092	580
9.64000034332275	653.333312988281
9.64999961853027	646.666687011719
9.65999984741211	620
9.67000007629395	533.333312988281
9.68000030517578	653.333312988281
9.6899995803833	586.666687011719
9.69999980926514	673.333312988281
9.71000003814697	626.666687011719
9.72000026702881	640
9.72999954223633	760
9.73999977111816	726.666687011719
9.75	666.666687011719
9.76000022888184	660
9.77000045776367	613.333312988281
9.77999973297119	593.333312988281
9.78999996185303	573.333312988281
9.80000019073486	620
9.8100004196167	593.333312988281
9.81999969482422	620
9.82999992370605	573.333312988281
9.84000015258789	580
9.85000038146973	560
9.85999965667725	600
9.86999988555908	600
9.88000011444092	660
9.89000034332275	633.333312988281
9.89999961853027	533.333312988281
9.90999984741211	626.666687011719
9.92000007629395	613.333312988281
9.93000030517578	580
9.9399995803833	533.333312988281
9.94999980926514	520
9.96000003814697	573.333312988281
9.97000026702881	686.666687011719
9.97999954223633	613.333312988281
9.98999977111816	526.666687011719
10	706.666687011719
10.0100002288818	626.666687011719
10.0200004577637	693.333312988281
10.0299997329712	600
10.039999961853	573.333312988281
10.0500001907349	580
10.0600004196167	606.666687011719
10.0699996948242	573.333312988281
10.0799999237061	526.666687011719
10.0900001525879	513.333312988281
10.1000003814697	540
10.1099996566772	640
10.1199998855591	533.333312988281
10.1300001144409	646.666687011719
10.1400003433228	540
10.1499996185303	593.333312988281
10.1599998474121	526.666687011719
10.1700000762939	560
10.1800003051758	540
10.1899995803833	486.666656494141
10.1999998092651	640
10.210000038147	606.666687011719
10.2200002670288	573.333312988281
10.2299995422363	633.333312988281
10.2399997711182	666.666687011719
10.25	533.333312988281
10.2600002288818	526.666687011719
10.2700004577637	646.666687011719
10.2799997329712	660
10.289999961853	580
10.3000001907349	646.666687011719
10.3100004196167	526.666687011719
10.3199996948242	546.666687011719
10.3299999237061	560
10.3400001525879	520
10.3500003814697	633.333312988281
10.3599996566772	586.666687011719
10.3699998855591	600
10.3800001144409	500
10.3900003433228	620
10.3999996185303	520
10.4099998474121	526.666687011719
10.4200000762939	626.666687011719
10.4300003051758	566.666687011719
10.4399995803833	453.333343505859
10.4499998092651	526.666687011719
10.460000038147	673.333312988281
10.4700002670288	646.666687011719
10.4799995422363	566.666687011719
10.4899997711182	706.666687011719
10.5	553.333312988281
10.5100002288818	600
10.5200004577637	600
10.5299997329712	526.666687011719
10.539999961853	526.666687011719
10.5500001907349	666.666687011719
10.5600004196167	580
10.5699996948242	540
10.5799999237061	540
10.5900001525879	506.666656494141
10.6000003814697	613.333312988281
10.6099996566772	526.666687011719
10.6199998855591	580
10.6300001144409	506.666656494141
10.6400003433228	673.333312988281
10.6499996185303	593.333312988281
10.6599998474121	606.666687011719
10.6700000762939	546.666687011719
10.6800003051758	466.666656494141
10.6899995803833	493.333343505859
10.6999998092651	653.333312988281
10.710000038147	620
10.7200002670288	493.333343505859
10.7299995422363	546.666687011719
10.7399997711182	553.333312988281
10.75	600
10.7600002288818	573.333312988281
10.7700004577637	480
10.7799997329712	473.333343505859
10.789999961853	540
10.8000001907349	526.666687011719
10.8100004196167	560
10.8199996948242	526.666687011719
10.8299999237061	513.333312988281
10.8400001525879	540
10.8500003814697	573.333312988281
10.8599996566772	566.666687011719
10.8699998855591	533.333312988281
10.8800001144409	520
10.8900003433228	580
10.8999996185303	533.333312988281
10.9099998474121	540
10.9200000762939	600
10.9300003051758	440
10.9399995803833	493.333343505859
10.9499998092651	526.666687011719
10.960000038147	606.666687011719
10.9700002670288	560
10.9799995422363	526.666687011719
10.9899997711182	533.333312988281
11	640
11.0100002288818	580
11.0200004577637	573.333312988281
11.0299997329712	526.666687011719
11.039999961853	526.666687011719
11.0500001907349	486.666656494141
11.0600004196167	540
11.0699996948242	546.666687011719
11.0799999237061	540
11.0900001525879	553.333312988281
11.1000003814697	626.666687011719
11.1099996566772	533.333312988281
11.1199998855591	486.666656494141
11.1300001144409	513.333312988281
11.1400003433228	520
11.1499996185303	566.666687011719
11.1599998474121	620
11.1700000762939	546.666687011719
11.1800003051758	573.333312988281
11.1899995803833	573.333312988281
11.1999998092651	593.333312988281
11.210000038147	486.666656494141
11.2200002670288	593.333312988281
11.2299995422363	546.666687011719
11.2399997711182	540
11.25	546.666687011719
11.2600002288818	546.666687011719
11.2700004577637	480
11.2799997329712	453.333343505859
11.289999961853	506.666656494141
11.3000001907349	546.666687011719
11.3100004196167	453.333343505859
11.3199996948242	493.333343505859
11.3299999237061	600
11.3400001525879	560
11.3500003814697	446.666656494141
11.3599996566772	486.666656494141
11.3699998855591	633.333312988281
11.3800001144409	500
11.3900003433228	600
11.3999996185303	586.666687011719
11.4099998474121	520
11.4200000762939	593.333312988281
11.4300003051758	626.666687011719
11.4399995803833	506.666656494141
11.4499998092651	493.333343505859
11.460000038147	473.333343505859
11.4700002670288	473.333343505859
11.4799995422363	560
11.4899997711182	500
11.5	520
11.5100002288818	560
11.5200004577637	633.333312988281
11.5299997329712	566.666687011719
11.539999961853	600
11.5500001907349	546.666687011719
11.5600004196167	580
11.5699996948242	726.666687011719
11.5799999237061	420
11.5900001525879	513.333312988281
11.6000003814697	406.666656494141
11.6099996566772	533.333312988281
11.6199998855591	420
11.6300001144409	486.666656494141
11.6400003433228	580
11.6499996185303	566.666687011719
11.6599998474121	593.333312988281
11.6700000762939	546.666687011719
11.6800003051758	506.666656494141
11.6899995803833	480
11.6999998092651	500
11.710000038147	360
11.7200002670288	560
11.7299995422363	540
11.7399997711182	533.333312988281
11.75	500
11.7600002288818	520
11.7700004577637	480
11.7799997329712	406.666656494141
11.789999961853	440
11.8000001907349	533.333312988281
11.8100004196167	413.333343505859
11.8199996948242	440
11.8299999237061	440
11.8400001525879	520
11.8500003814697	473.333343505859
11.8599996566772	453.333343505859
11.8699998855591	526.666687011719
11.8800001144409	533.333312988281
11.8900003433228	506.666656494141
11.8999996185303	466.666656494141
11.9099998474121	513.333312988281
11.9200000762939	473.333343505859
11.9300003051758	540
11.9399995803833	480
11.9499998092651	466.666656494141
11.960000038147	446.666656494141
11.9700002670288	506.666656494141
11.9799995422363	446.666656494141
11.9899997711182	446.666656494141
12	480
12.0100002288818	613.333312988281
12.0200004577637	513.333312988281
12.0299997329712	520
12.039999961853	613.333312988281
12.0500001907349	453.333343505859
12.0600004196167	433.333343505859
12.0699996948242	453.333343505859
12.0799999237061	413.333343505859
12.0900001525879	586.666687011719
12.1000003814697	400
12.1099996566772	393.333343505859
12.1199998855591	473.333343505859
12.1300001144409	460
12.1400003433228	493.333343505859
12.1499996185303	520
12.1599998474121	506.666656494141
12.1700000762939	526.666687011719
12.1800003051758	520
12.1899995803833	453.333343505859
12.1999998092651	480
12.210000038147	440
12.2200002670288	446.666656494141
12.2299995422363	486.666656494141
12.2399997711182	500
12.25	460
12.2600002288818	453.333343505859
12.2700004577637	493.333343505859
12.2799997329712	513.333312988281
12.289999961853	573.333312988281
12.3000001907349	440
12.3100004196167	493.333343505859
12.3199996948242	473.333343505859
12.3299999237061	453.333343505859
12.3400001525879	400
12.3500003814697	500
12.3599996566772	506.666656494141
12.3699998855591	466.666656494141
12.3800001144409	420
12.3900003433228	486.666656494141
12.3999996185303	553.333312988281
12.4099998474121	433.333343505859
12.4200000762939	393.333343505859
12.4300003051758	413.333343505859
12.4399995803833	433.333343505859
12.4499998092651	540
12.460000038147	386.666656494141
12.4700002670288	480
12.4799995422363	506.666656494141
12.4899997711182	413.333343505859
12.5	446.666656494141
12.5100002288818	500
12.5200004577637	440
12.5299997329712	460
12.539999961853	380
12.5500001907349	440
12.5600004196167	466.666656494141
12.5699996948242	400
12.5799999237061	446.666656494141
12.5900001525879	466.666656494141
12.6000003814697	520
12.6099996566772	486.666656494141
12.6199998855591	393.333343505859
12.6300001144409	520
12.6400003433228	513.333312988281
12.6499996185303	493.333343505859
12.6599998474121	466.666656494141
12.6700000762939	453.333343505859
12.6800003051758	446.666656494141
12.6899995803833	493.333343505859
12.6999998092651	486.666656494141
12.710000038147	453.333343505859
12.7200002670288	420
12.7299995422363	400
12.7399997711182	393.333343505859
12.75	513.333312988281
12.7600002288818	380
12.7700004577637	480
12.7799997329712	440
12.789999961853	466.666656494141
12.8000001907349	493.333343505859
12.8100004196167	506.666656494141
12.8199996948242	500
12.8299999237061	413.333343505859
12.8400001525879	453.333343505859
12.8500003814697	500
12.8599996566772	380
12.8699998855591	420
12.8800001144409	460
12.8900003433228	513.333312988281
12.8999996185303	526.666687011719
12.9099998474121	473.333343505859
12.9200000762939	613.333312988281
12.9300003051758	493.333343505859
12.9399995803833	453.333343505859
12.9499998092651	486.666656494141
12.960000038147	460
12.9700002670288	500
12.9799995422363	526.666687011719
12.9899997711182	493.333343505859
13	466.666656494141
13.0100002288818	500
13.0200004577637	413.333343505859
13.0299997329712	353.333343505859
13.039999961853	413.333343505859
13.0500001907349	513.333312988281
13.0600004196167	453.333343505859
13.0699996948242	406.666656494141
13.0799999237061	446.666656494141
13.0900001525879	533.333312988281
13.1000003814697	473.333343505859
13.1099996566772	460
13.1199998855591	360
13.1300001144409	526.666687011719
13.1400003433228	420
13.1499996185303	420
13.1599998474121	466.666656494141
13.1700000762939	393.333343505859
13.1800003051758	446.666656494141
13.1899995803833	453.333343505859
13.1999998092651	486.666656494141
13.210000038147	393.333343505859
13.2200002670288	473.333343505859
13.2299995422363	440
13.2399997711182	460
13.25	380
13.2600002288818	466.666656494141
13.2700004577637	566.666687011719
13.2799997329712	486.666656494141
13.289999961853	480
13.3000001907349	420
13.3100004196167	413.333343505859
13.3199996948242	460
13.3299999237061	386.666656494141
13.3400001525879	473.333343505859
13.3500003814697	473.333343505859
13.3599996566772	386.666656494141
13.3699998855591	386.666656494141
13.3800001144409	413.333343505859
13.3900003433228	393.333343505859
13.3999996185303	373.333343505859
13.4099998474121	446.666656494141
13.4200000762939	413.333343505859
13.4300003051758	406.666656494141
13.4399995803833	473.333343505859
13.4499998092651	353.333343505859
13.460000038147	440
13.4700002670288	526.666687011719
13.4799995422363	420
13.4899997711182	466.666656494141
13.5	380
13.5100002288818	433.333343505859
13.5200004577637	540
13.5299997329712	446.666656494141
13.539999961853	386.666656494141
13.5500001907349	380
13.5600004196167	400
13.5699996948242	380
13.5799999237061	400
13.5900001525879	380
13.6000003814697	413.333343505859
13.6099996566772	420
13.6199998855591	486.666656494141
13.6300001144409	453.333343505859
13.6400003433228	446.666656494141
13.6499996185303	420
13.6599998474121	420
13.6700000762939	453.333343505859
13.6800003051758	466.666656494141
13.6899995803833	406.666656494141
13.6999998092651	366.666656494141
13.710000038147	493.333343505859
13.7200002670288	400
13.7299995422363	366.666656494141
13.7399997711182	406.666656494141
13.75	453.333343505859
13.7600002288818	480
13.7700004577637	446.666656494141
13.7799997329712	433.333343505859
13.789999961853	400
13.8000001907349	420
13.8100004196167	526.666687011719
13.8199996948242	333.333343505859
13.8299999237061	433.333343505859
13.8400001525879	500
13.8500003814697	520
13.8599996566772	346.666656494141
13.8699998855591	433.333343505859
13.8800001144409	446.666656494141
13.8900003433228	320
13.8999996185303	446.666656494141
13.9099998474121	480
13.9200000762939	400
13.9300003051758	326.666656494141
13.9399995803833	406.666656494141
13.9499998092651	460
13.960000038147	466.666656494141
13.9700002670288	413.333343505859
13.9799995422363	506.666656494141
13.9899997711182	400
14	486.666656494141
14.0100002288818	326.666656494141
14.0200004577637	473.333343505859
14.0299997329712	366.666656494141
14.039999961853	440
14.0500001907349	413.333343505859
14.0600004196167	413.333343505859
14.0699996948242	360
14.0799999237061	480
14.0900001525879	493.333343505859
14.1000003814697	546.666687011719
14.1099996566772	460
14.1199998855591	380
14.1300001144409	453.333343505859
14.1400003433228	400
14.1499996185303	366.666656494141
14.1599998474121	406.666656494141
14.1700000762939	440
14.1800003051758	393.333343505859
14.1899995803833	386.666656494141
14.1999998092651	526.666687011719
14.210000038147	540
14.2200002670288	386.666656494141
14.2299995422363	400
14.2399997711182	440
14.25	493.333343505859
14.2600002288818	386.666656494141
14.2700004577637	373.333343505859
14.2799997329712	380
14.289999961853	453.333343505859
14.3000001907349	386.666656494141
14.3100004196167	413.333343505859
14.3199996948242	353.333343505859
14.3299999237061	400
14.3400001525879	420
14.3500003814697	420
14.3599996566772	413.333343505859
14.3699998855591	373.333343505859
14.3800001144409	493.333343505859
14.3900003433228	353.333343505859
14.3999996185303	313.333343505859
14.4099998474121	446.666656494141
14.4200000762939	353.333343505859
14.4300003051758	386.666656494141
14.4399995803833	440
14.4499998092651	433.333343505859
14.460000038147	433.333343505859
14.4700002670288	386.666656494141
14.4799995422363	413.333343505859
14.4899997711182	326.666656494141
14.5	433.333343505859
14.5100002288818	540
14.5200004577637	326.666656494141
14.5299997329712	406.666656494141
14.539999961853	453.333343505859
14.5500001907349	466.666656494141
14.5600004196167	486.666656494141
14.5699996948242	393.333343505859
14.5799999237061	313.333343505859
14.5900001525879	366.666656494141
14.6000003814697	413.333343505859
14.6099996566772	466.666656494141
14.6199998855591	393.333343505859
14.6300001144409	353.333343505859
14.6400003433228	400
14.6499996185303	393.333343505859
14.6599998474121	253.33332824707
14.6700000762939	433.333343505859
14.6800003051758	393.333343505859
14.6899995803833	413.333343505859
14.6999998092651	406.666656494141
14.710000038147	393.333343505859
14.7200002670288	353.333343505859
14.7299995422363	446.666656494141
14.7399997711182	320
14.75	306.666656494141
14.7600002288818	353.333343505859
14.7700004577637	420
14.7799997329712	393.333343505859
14.789999961853	360
14.8000001907349	453.333343505859
14.8100004196167	366.666656494141
14.8199996948242	286.666656494141
14.8299999237061	386.666656494141
14.8400001525879	460
14.8500003814697	373.333343505859
14.8599996566772	340
14.8699998855591	353.333343505859
14.8800001144409	380
14.8900003433228	340
14.8999996185303	373.333343505859
14.9099998474121	386.666656494141
14.9200000762939	420
14.9300003051758	440
14.9399995803833	386.666656494141
14.9499998092651	420
14.960000038147	366.666656494141
14.9700002670288	386.666656494141
14.9799995422363	366.666656494141
14.9899997711182	333.333343505859
15	340
15.0100002288818	346.666656494141
15.0200004577637	413.333343505859
15.0299997329712	366.666656494141
15.039999961853	333.333343505859
15.0500001907349	440
15.0600004196167	360
15.0699996948242	420
15.0799999237061	320
15.0900001525879	320
15.1000003814697	420
15.1099996566772	420
15.1199998855591	460
15.1300001144409	446.666656494141
15.1400003433228	273.333343505859
15.1499996185303	380
15.1599998474121	366.666656494141
15.1700000762939	346.666656494141
15.1800003051758	353.333343505859
15.1899995803833	360
15.1999998092651	333.333343505859
15.210000038147	386.666656494141
15.2200002670288	453.333343505859
15.2299995422363	353.333343505859
15.2399997711182	446.666656494141
15.25	353.333343505859
15.2600002288818	433.333343505859
15.2700004577637	453.333343505859
15.2799997329712	366.666656494141
15.289999961853	380
15.3000001907349	346.666656494141
15.3100004196167	313.333343505859
15.3199996948242	406.666656494141
15.3299999237061	333.333343505859
15.3400001525879	353.333343505859
15.3500003814697	333.333343505859
15.3599996566772	386.666656494141
15.3699998855591	446.666656494141
15.3800001144409	406.666656494141
15.3900003433228	400
15.3999996185303	433.333343505859
15.4099998474121	380
15.4200000762939	353.333343505859
15.4300003051758	360
15.4399995803833	360
15.4499998092651	433.333343505859
15.460000038147	466.666656494141
15.4700002670288	346.666656494141
15.4799995422363	393.333343505859
15.4899997711182	326.666656494141
15.5	386.666656494141
15.5100002288818	293.333343505859
15.5200004577637	333.333343505859
15.5299997329712	440
15.539999961853	400
15.5500001907349	453.333343505859
15.5600004196167	353.333343505859
15.5699996948242	366.666656494141
15.5799999237061	366.666656494141
15.5900001525879	373.333343505859
15.6000003814697	386.666656494141
15.6099996566772	386.666656494141
