Ti.TiO2-IrO2 (70.30)/1	
5.78000020980835	593.333312988281
5.78999996185303	586.666687011719
5.80000019073486	626.666687011719
5.80999994277954	653.333312988281
5.82000017166138	606.666687011719
5.82999992370605	553.333312988281
5.84000015258789	573.333312988281
5.84999990463257	593.333312988281
5.8600001335144	600
5.86999988555908	593.333312988281
5.88000011444092	600
5.8899998664856	540
5.90000009536743	646.666687011719
5.90999984741211	546.666687011719
5.92000007629395	733.333312988281
5.92999982833862	693.333312988281
5.94000005722046	640
5.94999980926514	640
5.96000003814697	713.333312988281
5.96999979019165	680
5.98000001907349	673.333312988281
5.98999977111816	553.333312988281
6	646.666687011719
6.01000022888184	606.666687011719
6.01999998092651	626.666687011719
6.03000020980835	613.333312988281
6.03999996185303	720
6.05000019073486	613.333312988281
6.05999994277954	673.333312988281
6.07000017166138	633.333312988281
6.07999992370605	546.666687011719
6.09000015258789	586.666687011719
6.09999990463257	660
6.1100001335144	680
6.11999988555908	653.333312988281
6.13000011444092	620
6.1399998664856	666.666687011719
6.15000009536743	620
6.15999984741211	586.666687011719
6.17000007629395	666.666687011719
6.17999982833862	600
6.19000005722046	600
6.19999980926514	600
6.21000003814697	666.666687011719
6.21999979019165	560
6.23000001907349	673.333312988281
6.23999977111816	673.333312988281
6.25	660
6.26000022888184	680
6.26999998092651	720
6.28000020980835	626.666687011719
6.28999996185303	640
6.30000019073486	560
6.30999994277954	773.333312988281
6.32000017166138	680
6.32999992370605	693.333312988281
6.34000015258789	693.333312988281
6.34999990463257	853.333312988281
6.3600001335144	640
6.36999988555908	680
6.38000011444092	733.333312988281
6.3899998664856	700
6.40000009536743	720
6.40999984741211	713.333312988281
6.42000007629395	680
6.42999982833862	666.666687011719
6.44000005722046	660
6.44999980926514	686.666687011719
6.46000003814697	706.666687011719
6.46999979019165	673.333312988281
6.48000001907349	820
6.48999977111816	800
6.5	773.333312988281
6.51000022888184	740
6.51999998092651	760
6.53000020980835	620
6.53999996185303	706.666687011719
6.55000019073486	666.666687011719
6.55999994277954	673.333312988281
6.57000017166138	626.666687011719
6.57999992370605	700
6.59000015258789	773.333312988281
6.59999990463257	853.333312988281
6.6100001335144	660
6.61999988555908	766.666687011719
6.63000011444092	713.333312988281
6.6399998664856	593.333312988281
6.65000009536743	640
6.65999984741211	786.666687011719
6.67000007629395	786.666687011719
6.67999982833862	753.333312988281
6.69000005722046	653.333312988281
6.69999980926514	806.666687011719
6.71000003814697	680
6.71999979019165	673.333312988281
6.73000001907349	740
6.73999977111816	646.666687011719
6.75	733.333312988281
6.76000022888184	773.333312988281
6.76999998092651	833.333312988281
6.78000020980835	846.666687011719
6.78999996185303	780
6.80000019073486	786.666687011719
6.80999994277954	866.666687011719
6.82000017166138	706.666687011719
6.82999992370605	840
6.84000015258789	800
6.84999990463257	706.666687011719
6.8600001335144	806.666687011719
6.86999988555908	786.666687011719
6.88000011444092	660
6.8899998664856	680
6.90000009536743	673.333312988281
6.90999984741211	760
6.92000007629395	813.333312988281
6.92999982833862	713.333312988281
6.94000005722046	686.666687011719
6.94999980926514	740
6.96000003814697	886.666687011719
6.96999979019165	720
6.98000001907349	766.666687011719
6.98999977111816	753.333312988281
7	866.666687011719
7.01000022888184	766.666687011719
7.01999998092651	833.333312988281
7.03000020980835	806.666687011719
7.03999996185303	740
7.05000019073486	706.666687011719
7.05999994277954	933.333312988281
7.07000017166138	680
7.07999992370605	706.666687011719
7.09000015258789	760
7.09999990463257	853.333312988281
7.1100001335144	806.666687011719
7.11999988555908	840
7.13000011444092	680
7.1399998664856	906.666687011719
7.15000009536743	893.333312988281
7.15999984741211	673.333312988281
7.17000007629395	846.666687011719
7.17999982833862	780
7.19000005722046	666.666687011719
7.19999980926514	880
7.21000003814697	786.666687011719
7.21999979019165	840
7.23000001907349	760
7.23999977111816	746.666687011719
7.25	700
7.26000022888184	713.333312988281
7.26999998092651	853.333312988281
7.28000020980835	720
7.28999996185303	820
7.30000019073486	740
7.30999994277954	746.666687011719
7.32000017166138	840
7.32999992370605	793.333312988281
7.34000015258789	793.333312988281
7.34999990463257	853.333312988281
7.3600001335144	760
7.36999988555908	793.333312988281
7.38000011444092	746.666687011719
7.3899998664856	840
7.40000009536743	760
7.40999984741211	866.666687011719
7.42000007629395	840
7.42999982833862	800
7.44000005722046	820
7.44999980926514	806.666687011719
7.46000003814697	773.333312988281
7.46999979019165	766.666687011719
7.48000001907349	706.666687011719
7.48999977111816	786.666687011719
7.5	806.666687011719
7.51000022888184	680
7.51999998092651	753.333312988281
7.53000020980835	753.333312988281
7.53999996185303	726.666687011719
7.55000019073486	760
7.55999994277954	713.333312988281
7.57000017166138	786.666687011719
7.57999992370605	753.333312988281
7.59000015258789	726.666687011719
7.59999990463257	780
7.6100001335144	806.666687011719
7.61999988555908	780
7.63000011444092	766.666687011719
7.6399998664856	820
7.65000009536743	813.333312988281
7.65999984741211	720
7.67000007629395	840
7.67999982833862	793.333312988281
7.69000005722046	746.666687011719
7.69999980926514	893.333312988281
7.71000003814697	760
7.71999979019165	766.666687011719
7.73000001907349	760
7.73999977111816	706.666687011719
7.75	733.333312988281
7.76000022888184	620
7.76999998092651	686.666687011719
7.78000020980835	753.333312988281
7.78999996185303	626.666687011719
7.80000019073486	813.333312988281
7.80999994277954	693.333312988281
7.82000017166138	786.666687011719
7.82999992370605	820
7.84000015258789	746.666687011719
7.84999990463257	773.333312988281
7.8600001335144	693.333312988281
7.86999988555908	740
7.88000011444092	840
7.8899998664856	706.666687011719
7.90000009536743	840
7.90999984741211	833.333312988281
7.92000007629395	653.333312988281
7.92999982833862	606.666687011719
7.94000005722046	786.666687011719
7.94999980926514	780
7.96000003814697	573.333312988281
7.96999979019165	640
7.98000001907349	813.333312988281
7.98999977111816	760
8	840
8.01000022888184	680
8.02000045776367	1000
8.02999973297119	873.333312988281
8.03999996185303	840
8.05000019073486	900
8.0600004196167	773.333312988281
8.06999969482422	673.333312988281
8.07999992370605	733.333312988281
8.09000015258789	740
8.10000038146973	700
8.10999965667725	693.333312988281
8.11999988555908	806.666687011719
8.13000011444092	706.666687011719
8.14000034332275	680
8.14999961853027	640
8.15999984741211	653.333312988281
8.17000007629395	800
8.18000030517578	826.666687011719
8.1899995803833	653.333312988281
8.19999980926514	846.666687011719
8.21000003814697	780
8.22000026702881	640
8.22999954223633	793.333312988281
8.23999977111816	740
8.25	713.333312988281
8.26000022888184	740
8.27000045776367	740
8.27999973297119	680
8.28999996185303	826.666687011719
8.30000019073486	840
8.3100004196167	780
8.31999969482422	853.333312988281
8.32999992370605	780
8.34000015258789	700
8.35000038146973	733.333312988281
8.35999965667725	833.333312988281
8.36999988555908	700
8.38000011444092	580
8.39000034332275	820
8.39999961853027	606.666687011719
8.40999984741211	606.666687011719
8.42000007629395	740
8.43000030517578	780
8.4399995803833	680
8.44999980926514	700
8.46000003814697	826.666687011719
8.47000026702881	753.333312988281
8.47999954223633	666.666687011719
8.48999977111816	706.666687011719
8.5	753.333312988281
8.51000022888184	633.333312988281
8.52000045776367	540
8.52999973297119	760
8.53999996185303	640
8.55000019073486	626.666687011719
8.5600004196167	626.666687011719
8.56999969482422	726.666687011719
8.57999992370605	713.333312988281
8.59000015258789	800
8.60000038146973	660
8.60999965667725	680
8.61999988555908	666.666687011719
8.63000011444092	720
8.64000034332275	700
8.64999961853027	700
8.65999984741211	700
8.67000007629395	740
8.68000030517578	686.666687011719
8.6899995803833	640
8.69999980926514	780
8.71000003814697	633.333312988281
8.72000026702881	640
8.72999954223633	733.333312988281
8.73999977111816	633.333312988281
8.75	740
8.76000022888184	733.333312988281
8.77000045776367	620
8.77999973297119	713.333312988281
8.78999996185303	680
8.80000019073486	693.333312988281
8.8100004196167	713.333312988281
8.81999969482422	646.666687011719
8.82999992370605	740
8.84000015258789	766.666687011719
8.85000038146973	680
8.85999965667725	726.666687011719
8.86999988555908	740
8.88000011444092	833.333312988281
8.89000034332275	653.333312988281
8.89999961853027	666.666687011719
8.90999984741211	866.666687011719
8.92000007629395	746.666687011719
8.93000030517578	726.666687011719
8.9399995803833	600
8.94999980926514	673.333312988281
8.96000003814697	713.333312988281
8.97000026702881	640
8.97999954223633	593.333312988281
8.98999977111816	720
9	666.666687011719
9.01000022888184	720
9.02000045776367	646.666687011719
9.02999973297119	700
9.03999996185303	620
9.05000019073486	640
9.0600004196167	720
9.06999969482422	666.666687011719
9.07999992370605	646.666687011719
9.09000015258789	700
9.10000038146973	680
9.10999965667725	680
9.11999988555908	620
9.13000011444092	706.666687011719
9.14000034332275	753.333312988281
9.14999961853027	693.333312988281
9.15999984741211	680
9.17000007629395	753.333312988281
9.18000030517578	760
9.1899995803833	646.666687011719
9.19999980926514	593.333312988281
9.21000003814697	660
9.22000026702881	613.333312988281
9.22999954223633	666.666687011719
9.23999977111816	713.333312988281
9.25	686.666687011719
9.26000022888184	713.333312988281
9.27000045776367	560
9.27999973297119	740
9.28999996185303	673.333312988281
9.30000019073486	693.333312988281
9.3100004196167	573.333312988281
9.31999969482422	660
9.32999992370605	606.666687011719
9.34000015258789	620
9.35000038146973	780
9.35999965667725	620
9.36999988555908	626.666687011719
9.38000011444092	766.666687011719
9.39000034332275	600
9.39999961853027	706.666687011719
9.40999984741211	553.333312988281
9.42000007629395	620
9.43000030517578	700
9.4399995803833	666.666687011719
9.44999980926514	640
9.46000003814697	646.666687011719
9.47000026702881	720
9.47999954223633	606.666687011719
9.48999977111816	693.333312988281
9.5	586.666687011719
9.51000022888184	540
9.52000045776367	680
9.52999973297119	640
9.53999996185303	566.666687011719
9.55000019073486	593.333312988281
9.5600004196167	700
9.56999969482422	713.333312988281
9.57999992370605	646.666687011719
9.59000015258789	706.666687011719
9.60000038146973	613.333312988281
9.60999965667725	613.333312988281
9.61999988555908	560
9.63000011444092	613.333312988281
9.64000034332275	706.666687011719
9.64999961853027	600
9.65999984741211	693.333312988281
9.67000007629395	633.333312988281
9.68000030517578	553.333312988281
9.6899995803833	753.333312988281
9.69999980926514	660
9.71000003814697	613.333312988281
9.72000026702881	646.666687011719
9.72999954223633	633.333312988281
9.73999977111816	633.333312988281
9.75	646.666687011719
9.76000022888184	593.333312988281
9.77000045776367	613.333312988281
9.77999973297119	593.333312988281
9.78999996185303	593.333312988281
9.80000019073486	560
9.8100004196167	673.333312988281
9.81999969482422	673.333312988281
9.82999992370605	713.333312988281
9.84000015258789	720
9.85000038146973	666.666687011719
9.85999965667725	560
9.86999988555908	606.666687011719
9.88000011444092	653.333312988281
9.89000034332275	606.666687011719
9.89999961853027	540
9.90999984741211	586.666687011719
9.92000007629395	673.333312988281
9.93000030517578	606.666687011719
9.9399995803833	673.333312988281
9.94999980926514	660
9.96000003814697	600
9.97000026702881	540
9.97999954223633	593.333312988281
9.98999977111816	700
10	680
10.0100002288818	686.666687011719
10.0200004577637	666.666687011719
10.0299997329712	606.666687011719
10.039999961853	666.666687011719
10.0500001907349	626.666687011719
10.0600004196167	706.666687011719
10.0699996948242	646.666687011719
10.0799999237061	620
10.0900001525879	660
10.1000003814697	733.333312988281
10.1099996566772	620
10.1199998855591	740
10.1300001144409	540
10.1400003433228	646.666687011719
10.1499996185303	680
10.1599998474121	646.666687011719
10.1700000762939	606.666687011719
10.1800003051758	653.333312988281
10.1899995803833	680
10.1999998092651	706.666687011719
10.210000038147	593.333312988281
10.2200002670288	766.666687011719
10.2299995422363	513.333312988281
10.2399997711182	566.666687011719
10.25	546.666687011719
10.2600002288818	633.333312988281
10.2700004577637	560
10.2799997329712	626.666687011719
10.289999961853	640
10.3000001907349	633.333312988281
10.3100004196167	673.333312988281
10.3199996948242	580
10.3299999237061	613.333312988281
10.3400001525879	593.333312988281
10.3500003814697	686.666687011719
10.3599996566772	640
10.3699998855591	680
10.3800001144409	613.333312988281
10.3900003433228	606.666687011719
10.3999996185303	640
10.4099998474121	600
10.4200000762939	686.666687011719
10.4300003051758	786.666687011719
10.4399995803833	606.666687011719
10.4499998092651	493.333343505859
10.460000038147	620
10.4700002670288	633.333312988281
10.4799995422363	640
10.4899997711182	606.666687011719
10.5	573.333312988281
10.5100002288818	566.666687011719
10.5200004577637	540
10.5299997329712	513.333312988281
10.539999961853	660
10.5500001907349	686.666687011719
10.5600004196167	613.333312988281
10.5699996948242	653.333312988281
10.5799999237061	573.333312988281
10.5900001525879	600
10.6000003814697	666.666687011719
10.6099996566772	626.666687011719
10.6199998855591	506.666656494141
10.6300001144409	573.333312988281
10.6400003433228	586.666687011719
10.6499996185303	753.333312988281
10.6599998474121	586.666687011719
10.6700000762939	606.666687011719
10.6800003051758	593.333312988281
10.6899995803833	700
10.6999998092651	653.333312988281
10.710000038147	560
10.7200002670288	573.333312988281
10.7299995422363	653.333312988281
10.7399997711182	666.666687011719
10.75	633.333312988281
10.7600002288818	633.333312988281
10.7700004577637	713.333312988281
10.7799997329712	706.666687011719
10.789999961853	780
10.8000001907349	606.666687011719
10.8100004196167	560
10.8199996948242	633.333312988281
10.8299999237061	553.333312988281
10.8400001525879	640
10.8500003814697	613.333312988281
10.8599996566772	566.666687011719
10.8699998855591	540
10.8800001144409	533.333312988281
10.8900003433228	686.666687011719
10.8999996185303	633.333312988281
10.9099998474121	620
10.9200000762939	513.333312988281
10.9300003051758	620
10.9399995803833	566.666687011719
10.9499998092651	686.666687011719
10.960000038147	640
10.9700002670288	606.666687011719
10.9799995422363	666.666687011719
10.9899997711182	613.333312988281
11	633.333312988281
11.0100002288818	573.333312988281
11.0200004577637	506.666656494141
11.0299997329712	460
11.039999961853	540
11.0500001907349	606.666687011719
11.0600004196167	533.333312988281
11.0699996948242	440
11.0799999237061	513.333312988281
11.0900001525879	600
11.1000003814697	613.333312988281
11.1099996566772	593.333312988281
11.1199998855591	480
11.1300001144409	586.666687011719
11.1400003433228	540
11.1499996185303	493.333343505859
11.1599998474121	486.666656494141
11.1700000762939	580
11.1800003051758	560
11.1899995803833	580
11.1999998092651	540
11.210000038147	586.666687011719
11.2200002670288	546.666687011719
11.2299995422363	520
11.2399997711182	560
11.25	660
11.2600002288818	460
11.2700004577637	600
11.2799997329712	680
11.289999961853	553.333312988281
11.3000001907349	613.333312988281
11.3100004196167	620
11.3199996948242	546.666687011719
11.3299999237061	593.333312988281
11.3400001525879	580
11.3500003814697	633.333312988281
11.3599996566772	613.333312988281
11.3699998855591	626.666687011719
11.3800001144409	486.666656494141
11.3900003433228	573.333312988281
11.3999996185303	600
11.4099998474121	673.333312988281
11.4200000762939	560
11.4300003051758	566.666687011719
11.4399995803833	600
11.4499998092651	473.333343505859
11.460000038147	473.333343505859
11.4700002670288	573.333312988281
11.4799995422363	613.333312988281
11.4899997711182	633.333312988281
11.5	606.666687011719
11.5100002288818	493.333343505859
11.5200004577637	593.333312988281
11.5299997329712	553.333312988281
11.539999961853	540
11.5500001907349	526.666687011719
11.5600004196167	700
11.5699996948242	573.333312988281
11.5799999237061	573.333312988281
11.5900001525879	653.333312988281
11.6000003814697	533.333312988281
11.6099996566772	573.333312988281
11.6199998855591	526.666687011719
11.6300001144409	506.666656494141
11.6400003433228	566.666687011719
11.6499996185303	573.333312988281
11.6599998474121	566.666687011719
11.6700000762939	560
11.6800003051758	606.666687011719
11.6899995803833	546.666687011719
11.6999998092651	673.333312988281
11.710000038147	613.333312988281
11.7200002670288	640
11.7299995422363	546.666687011719
11.7399997711182	566.666687011719
11.75	473.333343505859
11.7600002288818	573.333312988281
11.7700004577637	486.666656494141
11.7799997329712	586.666687011719
11.789999961853	600
11.8000001907349	580
11.8100004196167	493.333343505859
11.8199996948242	506.666656494141
11.8299999237061	446.666656494141
11.8400001525879	633.333312988281
11.8500003814697	566.666687011719
11.8599996566772	506.666656494141
11.8699998855591	626.666687011719
11.8800001144409	493.333343505859
11.8900003433228	446.666656494141
11.8999996185303	513.333312988281
11.9099998474121	540
11.9200000762939	486.666656494141
11.9300003051758	553.333312988281
11.9399995803833	473.333343505859
11.9499998092651	540
11.960000038147	660
11.9700002670288	573.333312988281
11.9799995422363	540
11.9899997711182	566.666687011719
12	566.666687011719
12.0100002288818	480
12.0200004577637	520
12.0299997329712	493.333343505859
12.039999961853	646.666687011719
12.0500001907349	446.666656494141
12.0600004196167	600
12.0699996948242	540
12.0799999237061	666.666687011719
12.0900001525879	580
12.1000003814697	620
12.1099996566772	640
12.1199998855591	500
12.1300001144409	573.333312988281
12.1400003433228	546.666687011719
12.1499996185303	486.666656494141
12.1599998474121	520
12.1700000762939	566.666687011719
12.1800003051758	480
12.1899995803833	446.666656494141
12.1999998092651	480
12.210000038147	393.333343505859
12.2200002670288	513.333312988281
12.2299995422363	573.333312988281
12.2399997711182	553.333312988281
12.25	520
12.2600002288818	566.666687011719
12.2700004577637	540
12.2799997329712	573.333312988281
12.289999961853	533.333312988281
12.3000001907349	526.666687011719
12.3100004196167	526.666687011719
12.3199996948242	566.666687011719
12.3299999237061	700
12.3400001525879	560
12.3500003814697	560
12.3599996566772	506.666656494141
12.3699998855591	466.666656494141
12.3800001144409	580
12.3900003433228	653.333312988281
12.3999996185303	653.333312988281
12.4099998474121	546.666687011719
12.4200000762939	506.666656494141
12.4300003051758	553.333312988281
12.4399995803833	580
12.4499998092651	613.333312988281
12.460000038147	413.333343505859
12.4700002670288	493.333343505859
12.4799995422363	513.333312988281
12.4899997711182	506.666656494141
12.5	646.666687011719
12.5100002288818	493.333343505859
12.5200004577637	460
12.5299997329712	493.333343505859
12.539999961853	506.666656494141
12.5500001907349	480
12.5600004196167	526.666687011719
12.5699996948242	546.666687011719
12.5799999237061	493.333343505859
12.5900001525879	473.333343505859
12.6000003814697	400
12.6099996566772	546.666687011719
12.6199998855591	560
12.6300001144409	506.666656494141
12.6400003433228	480
12.6499996185303	520
12.6599998474121	646.666687011719
12.6700000762939	553.333312988281
12.6800003051758	533.333312988281
12.6899995803833	513.333312988281
12.6999998092651	580
12.710000038147	546.666687011719
12.7200002670288	566.666687011719
12.7299995422363	480
12.7399997711182	420
12.75	526.666687011719
12.7600002288818	506.666656494141
12.7700004577637	513.333312988281
12.7799997329712	520
12.789999961853	493.333343505859
12.8000001907349	513.333312988281
12.8100004196167	526.666687011719
12.8199996948242	540
12.8299999237061	400
12.8400001525879	540
12.8500003814697	520
12.8599996566772	460
12.8699998855591	526.666687011719
12.8800001144409	666.666687011719
12.8900003433228	520
12.8999996185303	440
12.9099998474121	446.666656494141
12.9200000762939	520
12.9300003051758	506.666656494141
12.9399995803833	586.666687011719
12.9499998092651	540
12.960000038147	573.333312988281
12.9700002670288	520
12.9799995422363	460
12.9899997711182	480
13	540
13.0100002288818	446.666656494141
13.0200004577637	540
13.0299997329712	573.333312988281
13.039999961853	506.666656494141
13.0500001907349	513.333312988281
13.0600004196167	506.666656494141
13.0699996948242	473.333343505859
13.0799999237061	440
13.0900001525879	533.333312988281
13.1000003814697	473.333343505859
13.1099996566772	460
13.1199998855591	406.666656494141
13.1300001144409	573.333312988281
13.1400003433228	520
13.1499996185303	486.666656494141
13.1599998474121	446.666656494141
13.1700000762939	406.666656494141
13.1800003051758	413.333343505859
13.1899995803833	513.333312988281
13.1999998092651	460
13.210000038147	526.666687011719
13.2200002670288	506.666656494141
13.2299995422363	433.333343505859
13.2399997711182	526.666687011719
13.25	600
13.2600002288818	640
13.2700004577637	506.666656494141
13.2799997329712	526.666687011719
13.289999961853	433.333343505859
13.3000001907349	533.333312988281
13.3100004196167	480
13.3199996948242	460
13.3299999237061	540
13.3400001525879	433.333343505859
13.3500003814697	473.333343505859
13.3599996566772	600
13.3699998855591	500
13.3800001144409	380
13.3900003433228	366.666656494141
13.3999996185303	520
13.4099998474121	480
13.4200000762939	453.333343505859
13.4300003051758	493.333343505859
13.4399995803833	433.333343505859
13.4499998092651	546.666687011719
13.460000038147	520
13.4700002670288	486.666656494141
13.4799995422363	560
13.4899997711182	480
13.5	546.666687011719
13.5100002288818	486.666656494141
13.5200004577637	533.333312988281
13.5299997329712	460
13.539999961853	486.666656494141
13.5500001907349	513.333312988281
13.5600004196167	533.333312988281
13.5699996948242	533.333312988281
13.5799999237061	346.666656494141
13.5900001525879	386.666656494141
13.6000003814697	400
13.6099996566772	393.333343505859
13.6199998855591	486.666656494141
13.6300001144409	526.666687011719
13.6400003433228	506.666656494141
13.6499996185303	566.666687011719
13.6599998474121	520
13.6700000762939	460
13.6800003051758	486.666656494141
13.6899995803833	433.333343505859
13.6999998092651	486.666656494141
13.710000038147	400
13.7200002670288	513.333312988281
13.7299995422363	540
13.7399997711182	446.666656494141
13.75	586.666687011719
13.7600002288818	500
13.7700004577637	413.333343505859
13.7799997329712	520
13.789999961853	393.333343505859
13.8000001907349	466.666656494141
13.8100004196167	380
13.8199996948242	393.333343505859
13.8299999237061	500
13.8400001525879	466.666656494141
13.8500003814697	466.666656494141
13.8599996566772	413.333343505859
13.8699998855591	460
13.8800001144409	406.666656494141
13.8900003433228	466.666656494141
13.8999996185303	466.666656494141
13.9099998474121	460
13.9200000762939	466.666656494141
13.9300003051758	546.666687011719
13.9399995803833	486.666656494141
13.9499998092651	526.666687011719
13.960000038147	380
13.9700002670288	393.333343505859
13.9799995422363	400
13.9899997711182	546.666687011719
14	520
14.0100002288818	573.333312988281
14.0200004577637	466.666656494141
14.0299997329712	486.666656494141
14.039999961853	453.333343505859
14.0500001907349	440
14.0600004196167	433.333343505859
14.0699996948242	540
14.0799999237061	406.666656494141
14.0900001525879	400
14.1000003814697	393.333343505859
14.1099996566772	493.333343505859
14.1199998855591	526.666687011719
14.1300001144409	386.666656494141
14.1400003433228	473.333343505859
14.1499996185303	420
14.1599998474121	573.333312988281
14.1700000762939	433.333343505859
14.1800003051758	486.666656494141
14.1899995803833	400
14.1999998092651	486.666656494141
14.210000038147	526.666687011719
14.2200002670288	493.333343505859
14.2299995422363	433.333343505859
14.2399997711182	460
14.25	500
14.2600002288818	373.333343505859
14.2700004577637	453.333343505859
14.2799997329712	480
14.289999961853	413.333343505859
14.3000001907349	466.666656494141
14.3100004196167	380
14.3199996948242	540
14.3299999237061	526.666687011719
14.3400001525879	380
14.3500003814697	473.333343505859
14.3599996566772	513.333312988281
14.3699998855591	466.666656494141
14.3800001144409	393.333343505859
14.3900003433228	420
14.3999996185303	546.666687011719
14.4099998474121	460
14.4200000762939	413.333343505859
14.4300003051758	546.666687011719
14.4399995803833	440
14.4499998092651	480
14.460000038147	480
14.4700002670288	480
14.4799995422363	433.333343505859
14.4899997711182	440
14.5	446.666656494141
14.5100002288818	460
14.5200004577637	493.333343505859
14.5299997329712	406.666656494141
14.539999961853	313.333343505859
14.5500001907349	400
14.5600004196167	466.666656494141
14.5699996948242	493.333343505859
14.5799999237061	400
14.5900001525879	453.333343505859
14.6000003814697	393.333343505859
14.6099996566772	433.333343505859
14.6199998855591	526.666687011719
14.6300001144409	500
14.6400003433228	386.666656494141
14.6499996185303	460
14.6599998474121	413.333343505859
14.6700000762939	406.666656494141
14.6800003051758	493.333343505859
14.6899995803833	420
14.6999998092651	480
14.710000038147	486.666656494141
14.7200002670288	380
14.7299995422363	393.333343505859
14.7399997711182	340
14.75	406.666656494141
14.7600002288818	420
14.7700004577637	440
14.7799997329712	400
14.789999961853	480
14.8000001907349	486.666656494141
14.8100004196167	393.333343505859
14.8199996948242	433.333343505859
14.8299999237061	333.333343505859
14.8400001525879	333.333343505859
14.8500003814697	466.666656494141
14.8599996566772	393.333343505859
14.8699998855591	466.666656494141
14.8800001144409	420
14.8900003433228	473.333343505859
14.8999996185303	440
14.9099998474121	326.666656494141
14.9200000762939	393.333343505859
14.9300003051758	493.333343505859
14.9399995803833	420
14.9499998092651	353.333343505859
14.960000038147	440
14.9700002670288	433.333343505859
14.9799995422363	493.333343505859
14.9899997711182	406.666656494141
15	440
15.0100002288818	500
15.0200004577637	460
15.0299997329712	340
15.039999961853	446.666656494141
15.0500001907349	406.666656494141
15.0600004196167	493.333343505859
15.0699996948242	446.666656494141
15.0799999237061	386.666656494141
15.0900001525879	400
15.1000003814697	393.333343505859
15.1099996566772	433.333343505859
15.1199998855591	506.666656494141
15.1300001144409	360
15.1400003433228	400
15.1499996185303	380
15.1599998474121	393.333343505859
15.1700000762939	326.666656494141
15.1800003051758	440
15.1899995803833	366.666656494141
15.1999998092651	493.333343505859
15.210000038147	420
15.2200002670288	433.333343505859
15.2299995422363	460
15.2399997711182	473.333343505859
15.25	513.333312988281
15.2600002288818	446.666656494141
15.2700004577637	353.333343505859
15.2799997329712	453.333343505859
15.289999961853	373.333343505859
15.3000001907349	360
15.3100004196167	480
15.3199996948242	406.666656494141
15.3299999237061	466.666656494141
15.3400001525879	366.666656494141
15.3500003814697	466.666656494141
15.3599996566772	460
15.3699998855591	420
15.3800001144409	486.666656494141
15.3900003433228	446.666656494141
15.3999996185303	340
15.4099998474121	453.333343505859
15.4200000762939	420
15.4300003051758	446.666656494141
15.4399995803833	420
15.4499998092651	393.333343505859
15.460000038147	500
15.4700002670288	520
15.4799995422363	446.666656494141
15.4899997711182	440
15.5	360
15.5100002288818	466.666656494141
15.5200004577637	373.333343505859
15.5299997329712	473.333343505859
15.539999961853	386.666656494141
15.5500001907349	380
15.5600004196167	400
15.5699996948242	520
15.5799999237061	353.333343505859
15.5900001525879	453.333343505859
15.6000003814697	493.333343505859
15.6099996566772	386.666656494141
15.6199998855591	446.666656494141
15.6300001144409	446.666656494141
15.6400003433228	480
15.6499996185303	420
15.6599998474121	433.333343505859
15.6700000762939	386.666656494141
15.6800003051758	413.333343505859
15.6899995803833	386.666656494141
15.6999998092651	380
15.710000038147	480
15.7200002670288	486.666656494141
15.7299995422363	473.333343505859
15.7399997711182	453.333343505859
15.75	460
15.7600002288818	373.333343505859
