Ti.TiO2-IrO2 (90.10)/1	
9.47000026702881	493.333343505859
9.47999954223633	440
9.48999977111816	440
9.5	413.333343505859
9.51000022888184	386.666656494141
9.52000045776367	380
9.52999973297119	326.666656494141
9.53999996185303	413.333343505859
9.55000019073486	460
9.5600004196167	380
9.56999969482422	400
9.57999992370605	366.666656494141
9.59000015258789	386.666656494141
9.60000038146973	366.666656494141
9.60999965667725	460
9.61999988555908	346.666656494141
9.63000011444092	326.666656494141
9.64000034332275	366.666656494141
9.64999961853027	340
9.65999984741211	420
9.67000007629395	366.666656494141
9.68000030517578	373.333343505859
9.6899995803833	393.333343505859
9.69999980926514	326.666656494141
9.71000003814697	360
9.72000026702881	386.666656494141
9.72999954223633	326.666656494141
9.73999977111816	366.666656494141
9.75	366.666656494141
9.76000022888184	413.333343505859
9.77000045776367	300
9.77999973297119	500
9.78999996185303	473.333343505859
9.80000019073486	353.333343505859
9.8100004196167	393.333343505859
9.81999969482422	360
9.82999992370605	373.333343505859
9.84000015258789	420
9.85000038146973	453.333343505859
9.85999965667725	300
9.86999988555908	313.333343505859
9.88000011444092	320
9.89000034332275	366.666656494141
9.89999961853027	346.666656494141
9.90999984741211	353.333343505859
9.92000007629395	366.666656494141
9.93000030517578	366.666656494141
9.9399995803833	320
9.94999980926514	420
9.96000003814697	346.666656494141
9.97000026702881	320
9.97999954223633	333.333343505859
9.98999977111816	413.333343505859
10	420
10.0100002288818	340
10.0200004577637	373.333343505859
10.0299997329712	386.666656494141
10.039999961853	420
10.0500001907349	453.333343505859
10.0600004196167	373.333343505859
10.0699996948242	353.333343505859
10.0799999237061	400
10.0900001525879	366.666656494141
10.1000003814697	406.666656494141
10.1099996566772	353.333343505859
10.1199998855591	340
10.1300001144409	340
10.1400003433228	326.666656494141
10.1499996185303	286.666656494141
10.1599998474121	360
10.1700000762939	360
10.1800003051758	420
10.1899995803833	313.333343505859
10.1999998092651	373.333343505859
10.210000038147	333.333343505859
10.2200002670288	413.333343505859
10.2299995422363	433.333343505859
10.2399997711182	386.666656494141
10.25	380
10.2600002288818	366.666656494141
10.2700004577637	340
10.2799997329712	366.666656494141
10.289999961853	280
10.3000001907349	373.333343505859
10.3100004196167	333.333343505859
10.3199996948242	346.666656494141
10.3299999237061	286.666656494141
10.3400001525879	360
10.3500003814697	380
10.3599996566772	300
10.3699998855591	346.666656494141
10.3800001144409	326.666656494141
10.3900003433228	326.666656494141
10.3999996185303	346.666656494141
10.4099998474121	326.666656494141
10.4200000762939	320
10.4300003051758	326.666656494141
10.4399995803833	306.666656494141
10.4499998092651	326.666656494141
10.460000038147	353.333343505859
10.4700002670288	466.666656494141
10.4799995422363	353.333343505859
10.4899997711182	333.333343505859
10.5	413.333343505859
10.5100002288818	340
10.5200004577637	320
10.5299997329712	313.333343505859
10.539999961853	300
10.5500001907349	366.666656494141
10.5600004196167	366.666656494141
10.5699996948242	360
10.5799999237061	346.666656494141
10.5900001525879	373.333343505859
10.6000003814697	340
10.6099996566772	366.666656494141
10.6199998855591	293.333343505859
10.6300001144409	320
10.6400003433228	360
10.6499996185303	346.666656494141
10.6599998474121	360
10.6700000762939	380
10.6800003051758	346.666656494141
10.6899995803833	266.666656494141
10.6999998092651	386.666656494141
10.710000038147	353.333343505859
10.7200002670288	366.666656494141
10.7299995422363	286.666656494141
10.7399997711182	273.333343505859
10.75	313.333343505859
10.7600002288818	253.33332824707
10.7700004577637	333.333343505859
10.7799997329712	313.333343505859
10.789999961853	266.666656494141
10.8000001907349	386.666656494141
10.8100004196167	346.666656494141
10.8199996948242	373.333343505859
10.8299999237061	393.333343505859
10.8400001525879	380
10.8500003814697	320
10.8599996566772	366.666656494141
10.8699998855591	340
10.8800001144409	413.333343505859
10.8900003433228	353.333343505859
10.8999996185303	420
10.9099998474121	346.666656494141
10.9200000762939	340
10.9300003051758	300
10.9399995803833	373.333343505859
10.9499998092651	286.666656494141
10.960000038147	300
10.9700002670288	393.333343505859
10.9799995422363	260
10.9899997711182	273.333343505859
11	360
11.0100002288818	346.666656494141
11.0200004577637	340
11.0299997329712	320
11.039999961853	346.666656494141
11.0500001907349	360
11.0600004196167	346.666656494141
11.0699996948242	306.666656494141
11.0799999237061	300
11.0900001525879	326.666656494141
11.1000003814697	360
11.1099996566772	400
11.1199998855591	280
11.1300001144409	300
11.1400003433228	346.666656494141
11.1499996185303	300
11.1599998474121	326.666656494141
11.1700000762939	313.333343505859
11.1800003051758	313.333343505859
11.1899995803833	280
11.1999998092651	320
11.210000038147	293.333343505859
11.2200002670288	266.666656494141
11.2299995422363	373.333343505859
11.2399997711182	333.333343505859
11.25	360
11.2600002288818	373.333343505859
11.2700004577637	413.333343505859
11.2799997329712	353.333343505859
11.289999961853	326.666656494141
11.3000001907349	266.666656494141
11.3100004196167	433.333343505859
11.3199996948242	380
11.3299999237061	306.666656494141
11.3400001525879	393.333343505859
11.3500003814697	240
11.3599996566772	340
11.3699998855591	333.333343505859
11.3800001144409	320
11.3900003433228	320
11.3999996185303	393.333343505859
11.4099998474121	353.333343505859
11.4200000762939	286.666656494141
11.4300003051758	393.333343505859
11.4399995803833	300
11.4499998092651	340
11.460000038147	306.666656494141
11.4700002670288	260
11.4799995422363	306.666656494141
11.4899997711182	260
11.5	300
11.5100002288818	300
11.5200004577637	346.666656494141
11.5299997329712	293.333343505859
11.539999961853	253.33332824707
11.5500001907349	286.666656494141
11.5600004196167	273.333343505859
11.5699996948242	346.666656494141
11.5799999237061	306.666656494141
11.5900001525879	333.333343505859
11.6000003814697	366.666656494141
11.6099996566772	420
11.6199998855591	386.666656494141
11.6300001144409	333.333343505859
11.6400003433228	326.666656494141
11.6499996185303	340
11.6599998474121	266.666656494141
11.6700000762939	306.666656494141
11.6800003051758	240
11.6899995803833	253.33332824707
11.6999998092651	306.666656494141
11.710000038147	293.333343505859
11.7200002670288	266.666656494141
11.7299995422363	306.666656494141
11.7399997711182	273.333343505859
11.75	300
11.7600002288818	293.333343505859
11.7700004577637	333.333343505859
11.7799997329712	380
11.789999961853	286.666656494141
11.8000001907349	393.333343505859
11.8100004196167	353.333343505859
11.8199996948242	360
11.8299999237061	406.666656494141
11.8400001525879	346.666656494141
11.8500003814697	313.333343505859
11.8599996566772	346.666656494141
11.8699998855591	293.333343505859
11.8800001144409	293.333343505859
11.8900003433228	300
11.8999996185303	326.666656494141
11.9099998474121	360
11.9200000762939	280
11.9300003051758	360
11.9399995803833	280
11.9499998092651	273.333343505859
11.960000038147	300
11.9700002670288	320
11.9799995422363	340
11.9899997711182	366.666656494141
12	293.333343505859
12.0100002288818	366.666656494141
12.0200004577637	286.666656494141
12.0299997329712	280
12.039999961853	300
12.0500001907349	306.666656494141
12.0600004196167	300
12.0699996948242	300
12.0799999237061	326.666656494141
12.0900001525879	306.666656494141
12.1000003814697	286.666656494141
12.1099996566772	306.666656494141
12.1199998855591	240
12.1300001144409	253.33332824707
12.1400003433228	340
12.1499996185303	280
12.1599998474121	300
12.1700000762939	286.666656494141
12.1800003051758	266.666656494141
12.1899995803833	300
12.1999998092651	226.66667175293
12.210000038147	286.666656494141
12.2200002670288	286.666656494141
12.2299995422363	266.666656494141
12.2399997711182	353.333343505859
12.25	306.666656494141
12.2600002288818	273.333343505859
12.2700004577637	293.333343505859
12.2799997329712	313.333343505859
12.289999961853	233.33332824707
12.3000001907349	293.333343505859
12.3100004196167	340
12.3199996948242	266.666656494141
12.3299999237061	266.666656494141
12.3400001525879	340
12.3500003814697	300
12.3599996566772	220
12.3699998855591	300
12.3800001144409	320
12.3900003433228	300
12.3999996185303	386.666656494141
12.4099998474121	260
12.4200000762939	333.333343505859
12.4300003051758	273.333343505859
12.4399995803833	320
12.4499998092651	313.333343505859
12.460000038147	240
12.4700002670288	273.333343505859
12.4799995422363	326.666656494141
12.4899997711182	340
12.5	286.666656494141
12.5100002288818	266.666656494141
12.5200004577637	286.666656494141
12.5299997329712	240
12.539999961853	360
12.5500001907349	300
12.5600004196167	300
12.5699996948242	320
12.5799999237061	333.333343505859
12.5900001525879	293.333343505859
12.6000003814697	280
12.6099996566772	246.66667175293
12.6199998855591	213.33332824707
12.6300001144409	313.333343505859
12.6400003433228	286.666656494141
12.6499996185303	273.333343505859
12.6599998474121	280
12.6700000762939	240
12.6800003051758	253.33332824707
12.6899995803833	306.666656494141
12.6999998092651	286.666656494141
12.710000038147	293.333343505859
12.7200002670288	273.333343505859
12.7299995422363	333.333343505859
12.7399997711182	333.333343505859
12.75	280
12.7600002288818	293.333343505859
12.7700004577637	260
12.7799997329712	273.333343505859
12.789999961853	373.333343505859
12.8000001907349	266.666656494141
12.8100004196167	213.33332824707
12.8199996948242	313.333343505859
12.8299999237061	273.333343505859
12.8400001525879	233.33332824707
12.8500003814697	286.666656494141
12.8599996566772	280
12.8699998855591	213.33332824707
12.8800001144409	326.666656494141
12.8900003433228	293.333343505859
12.8999996185303	306.666656494141
12.9099998474121	366.666656494141
12.9200000762939	320
12.9300003051758	300
12.9399995803833	293.333343505859
12.9499998092651	280
12.960000038147	273.333343505859
12.9700002670288	346.666656494141
12.9799995422363	220
12.9899997711182	253.33332824707
13	260
13.0100002288818	373.333343505859
13.0200004577637	346.666656494141
13.0299997329712	280
13.039999961853	286.666656494141
13.0500001907349	266.666656494141
13.0600004196167	293.333343505859
13.0699996948242	373.333343505859
13.0799999237061	273.333343505859
13.0900001525879	226.66667175293
13.1000003814697	253.33332824707
13.1099996566772	273.333343505859
13.1199998855591	286.666656494141
13.1300001144409	213.33332824707
13.1400003433228	280
13.1499996185303	200
13.1599998474121	240
13.1700000762939	300
13.1800003051758	280
13.1899995803833	273.333343505859
13.1999998092651	220
13.210000038147	300
13.2200002670288	280
13.2299995422363	226.66667175293
13.2399997711182	293.333343505859
13.25	280
13.2600002288818	206.66667175293
13.2700004577637	333.333343505859
13.2799997329712	220
13.289999961853	260
13.3000001907349	273.333343505859
13.3100004196167	233.33332824707
13.3199996948242	286.666656494141
13.3299999237061	293.333343505859
13.3400001525879	353.333343505859
13.3500003814697	340
13.3599996566772	266.666656494141
13.3699998855591	246.66667175293
13.3800001144409	240
13.3900003433228	233.33332824707
13.3999996185303	266.666656494141
13.4099998474121	333.333343505859
13.4200000762939	293.333343505859
13.4300003051758	240
13.4399995803833	153.33332824707
13.4499998092651	233.33332824707
13.460000038147	266.666656494141
13.4700002670288	253.33332824707
13.4799995422363	313.333343505859
13.4899997711182	266.666656494141
13.5	313.333343505859
13.5100002288818	300
13.5200004577637	266.666656494141
13.5299997329712	293.333343505859
13.539999961853	280
13.5500001907349	273.333343505859
13.5600004196167	253.33332824707
13.5699996948242	260
13.5799999237061	260
13.5900001525879	293.333343505859
13.6000003814697	266.666656494141
13.6099996566772	313.333343505859
13.6199998855591	300
13.6300001144409	306.666656494141
13.6400003433228	246.66667175293
13.6499996185303	306.666656494141
13.6599998474121	326.666656494141
13.6700000762939	326.666656494141
13.6800003051758	333.333343505859
13.6899995803833	286.666656494141
13.6999998092651	326.666656494141
13.710000038147	233.33332824707
13.7200002670288	253.33332824707
13.7299995422363	233.33332824707
13.7399997711182	240
13.75	273.333343505859
13.7600002288818	300
13.7700004577637	260
13.7799997329712	220
13.789999961853	220
13.8000001907349	253.33332824707
13.8100004196167	220
13.8199996948242	253.33332824707
13.8299999237061	206.66667175293
13.8400001525879	280
13.8500003814697	240
13.8599996566772	320
13.8699998855591	253.33332824707
13.8800001144409	260
13.8900003433228	213.33332824707
13.8999996185303	226.66667175293
13.9099998474121	280
13.9200000762939	293.333343505859
13.9300003051758	246.66667175293
13.9399995803833	240
13.9499998092651	226.66667175293
13.960000038147	206.66667175293
13.9700002670288	280
13.9799995422363	286.666656494141
13.9899997711182	286.666656494141
14	293.333343505859
14.0100002288818	246.66667175293
14.0200004577637	226.66667175293
14.0299997329712	200
14.039999961853	300
14.0500001907349	346.666656494141
14.0600004196167	226.66667175293
14.0699996948242	220
14.0799999237061	246.66667175293
14.0900001525879	280
14.1000003814697	240
14.1099996566772	226.66667175293
14.1199998855591	313.333343505859
14.1300001144409	320
14.1400003433228	186.66667175293
14.1499996185303	180
14.1599998474121	153.33332824707
14.1700000762939	266.666656494141
14.1800003051758	293.333343505859
14.1899995803833	226.66667175293
14.1999998092651	213.33332824707
14.210000038147	266.666656494141
14.2200002670288	260
14.2299995422363	213.33332824707
14.2399997711182	213.33332824707
14.25	286.666656494141
14.2600002288818	266.666656494141
14.2700004577637	240
14.2799997329712	266.666656494141
14.289999961853	313.333343505859
14.3000001907349	246.66667175293
14.3100004196167	226.66667175293
14.3199996948242	213.33332824707
14.3299999237061	266.666656494141
14.3400001525879	260
14.3500003814697	246.66667175293
14.3599996566772	246.66667175293
14.3699998855591	293.333343505859
14.3800001144409	260
14.3900003433228	246.66667175293
14.3999996185303	246.66667175293
14.4099998474121	280
14.4200000762939	280
14.4300003051758	226.66667175293
14.4399995803833	240
14.4499998092651	273.333343505859
14.460000038147	240
14.4700002670288	206.66667175293
14.4799995422363	206.66667175293
14.4899997711182	193.33332824707
14.5	266.666656494141
14.5100002288818	260
14.5200004577637	260
14.5299997329712	273.333343505859
14.539999961853	293.333343505859
14.5500001907349	260
14.5600004196167	260
14.5699996948242	206.66667175293
14.5799999237061	240
14.5900001525879	173.33332824707
14.6000003814697	260
14.6099996566772	306.666656494141
14.6199998855591	286.666656494141
14.6300001144409	273.333343505859
14.6400003433228	253.33332824707
14.6499996185303	220
14.6599998474121	313.333343505859
14.6700000762939	273.333343505859
14.6800003051758	260
14.6899995803833	280
14.6999998092651	280
14.710000038147	286.666656494141
14.7200002670288	246.66667175293
14.7299995422363	226.66667175293
14.7399997711182	240
14.75	293.333343505859
14.7600002288818	353.333343505859
14.7700004577637	300
14.7799997329712	246.66667175293
14.789999961853	246.66667175293
14.8000001907349	226.66667175293
14.8100004196167	246.66667175293
14.8199996948242	266.666656494141
14.8299999237061	286.666656494141
14.8400001525879	353.333343505859
14.8500003814697	246.66667175293
14.8599996566772	260
14.8699998855591	240
14.8800001144409	260
14.8900003433228	240
14.8999996185303	193.33332824707
14.9099998474121	253.33332824707
14.9200000762939	246.66667175293
14.9300003051758	253.33332824707
14.9399995803833	226.66667175293
14.9499998092651	260
14.960000038147	240
14.9700002670288	280
14.9799995422363	286.666656494141
14.9899997711182	206.66667175293
15	220
15.0100002288818	246.66667175293
15.0200004577637	213.33332824707
15.0299997329712	293.333343505859
15.039999961853	240
15.0500001907349	193.33332824707
15.0600004196167	226.66667175293
15.0699996948242	306.666656494141
15.0799999237061	333.333343505859
15.0900001525879	253.33332824707
15.1000003814697	286.666656494141
15.1099996566772	266.666656494141
15.1199998855591	266.666656494141
15.1300001144409	313.333343505859
15.1400003433228	273.333343505859
15.1499996185303	206.66667175293
15.1599998474121	213.33332824707
15.1700000762939	253.33332824707
15.1800003051758	220
15.1899995803833	220
15.1999998092651	306.666656494141
15.210000038147	206.66667175293
15.2200002670288	186.66667175293
15.2299995422363	193.33332824707
15.2399997711182	246.66667175293
15.25	213.33332824707
15.2600002288818	253.33332824707
15.2700004577637	253.33332824707
15.2799997329712	293.333343505859
15.289999961853	240
15.3000001907349	260
15.3100004196167	200
15.3199996948242	266.666656494141
15.3299999237061	220
15.3400001525879	220
15.3500003814697	240
15.3599996566772	200
15.3699998855591	240
15.3800001144409	253.33332824707
15.3900003433228	166.66667175293
15.3999996185303	220
15.4099998474121	200
15.4200000762939	200
15.4300003051758	260
15.4399995803833	260
15.4499998092651	233.33332824707
15.460000038147	266.666656494141
15.4700002670288	260
15.4799995422363	240
15.4899997711182	220
15.5	246.66667175293
15.5100002288818	286.666656494141
15.5200004577637	260
15.5299997329712	313.333343505859
15.539999961853	260
15.5500001907349	253.33332824707
15.5600004196167	160
15.5699996948242	200
15.5799999237061	200
15.5900001525879	226.66667175293
15.6000003814697	286.666656494141
